_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
67b493ac6de0b0fec48daa01,,92.69,92.98,110.07,74.22,48;2;1;0,words,10,-1,1,6.21,0,1.51,false,false,english,none,normal,false,false,false,,1739887532000
67b493a06de0b0fec48da93a,,88.09,100,88.09,79.32,57;0;0;0,words,10,-1,3,7.76,0,12.19,false,false,english,none,normal,false,false,false,,1739887520000
67b4935a6de0b0fec48da4e6,,59.2,82.69,80.8,64.89,74;10;0;2,time,15,-1,1,15,0,4.91,false,false,english,none,normal,false,false,false,,1739887450000
67b493396de0b0fec48da2c5,,89.58,99.12,89.58,70.18,112;0;0;0,time,15,-1,1,15,0,1.15,false,false,english,none,normal,false,false,false,,1739887417000
67af0d006de0b0fec454afd2,,87.95,94.53,102.34,80.45,110;4;0;2,time,15,-1,3,15.01,0,3.63,false,false,english,none,normal,false,false,false,,1739525376000
67af0cc96de0b0fec454adb5,true,124.89,100,124.89,74.84,46;0;0;0,words,10,-1,3,4.42,0,4.9,false,false,english,none,normal,false,false,false,,1739525321000
678b69dc49deeea6275645a6,,84.73,94.96,95.12,75.44,106;4;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1737189852000
678b696d49deeea6275641ac,,72.78,91.09,80.78,72.63,91;7;0;2,time,15,-1,1,15,0,0.04,false,false,english,none,normal,false,false,false,,1737189741000
678b695b49deeea6275640fd,,76.73,98.1,83.13,78.49,96;0;1;0,time,15,-1,5,15.01,0,18.38,false,false,english,none,normal,false,false,false,,1737189723000
678b690449deeea627563db2,,75.99,92.31,82.39,67.77,95;5;1;0,time,15,-1,1,15,0,7.99,false,false,english,none,normal,false,false,false,,1737189636000
678b68eb49deeea627563cb5,,87.17,96.52,91.17,72.37,109;2;0;1,time,15,-1,1,15.01,0,1.97,false,false,english,none,normal,false,false,false,,1737189611000
678b68d049deeea627563be7,,66.87,92.5,83.58,75.88,32;1;0;2,words,10,-1,0,5.74,0,0,false,false,english,none,normal,false,false,false,,1737189584000
678b68c949deeea627563b94,,79.11,96.3,87.18,71.55,49;2;0;0,words,10,-1,13,7.43,0,26.62,false,false,english,none,normal,false,false,false,,1737189577000
678b689149deeea6275639a7,,99.63,92.5,113.86,60.49,35;2;0;0,words,10,-1,5,4.22,0,3.93,false,false,english,none,normal,false,false,false,,1737189521000
678b688449deeea627563942,,75.49,96.43,82.89,56.66,51;1;0;1,words,10,-1,1,8.11,0,0.81,false,false,english,none,normal,false,false,false,,1737189508000
6762b8da1df1c69f155f92a6,,76.89,100,76.89,79.82,50;0;0;0,words,10,-1,11,7.8,0,19.36,false,false,english,none,normal,false,false,false,,1734523098000
6762b8ae1df1c69f155f90eb,true,100.09,100,100.09,88.76,49;0;0;0,words,10,-1,3,5.87,0,12.92,false,false,english,none,normal,false,false,false,,1734523054000
6762b8901df1c69f155f8fb2,,79.21,98,86.1,66.15,46;0;0;1,words,10,-1,2,6.97,0,9.58,false,false,english,none,normal,false,false,false,,1734523024000
6762b8771df1c69f155f8e9c,,68.62,93.88,78.66,72.39,41;1;0;0,words,10,-1,0,7.17,0,0,false,false,english,none,normal,false,false,false,,1734522999000
6762b86d1df1c69f155f8e1d,true,85.16,100,85.16,76.21,53;0;0;0,words,10,-1,3,7.47,0,5.97,false,false,english,none,normal,false,false,false,,1734522989000
6762b84e1df1c69f155f8cdb,,75.99,98.04,81.59,83.71,95;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734522958000
6762b83c1df1c69f155f8c04,true,67.55,100,67.55,46.6,52;0;0;0,words,10,-1,17,9.24,0,23.84,false,false,english,none,normal,false,false,false,,1734522940000
67406a9272e2e364f41a7d7b,,62.37,89.69,72.77,62.19,78;2;1;1,time,15,-1,4,15.01,0,7.62,false,false,english,none,normal,false,false,false,,1732274834000
67406a7472e2e364f41a7c40,,79.93,97.12,83.12,76.76,100;2;0;1,time,15,-1,7,15.01,0,16.75,false,false,english,none,normal,false,false,false,,1732274804000
673f1a3672e2e364f40a3153,,82.36,94.59,87.96,69.27,103;4;0;0,time,15,-1,6,15.01,0,12.32,false,false,english,none,normal,false,false,false,,1732188726000
673c8cc972e2e364f4e9730e,,68.77,95.6,68.77,55.63,86;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1732021449000
673b2126cb87917df29aa1d4,,58.39,89.58,76.78,75.93,73;4;0;5,time,15,-1,2,15,0,0.9,false,false,english,none,normal,false,false,false,,1731928358000
673b2110cb87917df29aa0be,,63.16,91.75,76.75,63.04,79;4;1;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1731928336000
6737460bcb87917df272e2fe,,95.18,96.75,98.38,83.82,119;2;1;0,time,15,-1,5,15,0,9.07,false,false,english,none,normal,false,false,false,,1731675659000
67373bc6cb87917df2725766,,5.6,100,5.6,0,7;0;0;0,time,15,-1,0,15.01,12,0,false,false,english,none,normal,false,false,false,,1731673030000
673739cfcb87917df2723f9d,,71.2,88.03,92.79,80.03,89;8;0;2,time,15,-1,5,15,0,11.63,false,false,english,none,normal,false,false,false,,1731672527000
673739adcb87917df2723df3,,73.58,88.6,90.38,62.86,92;8;0;2,time,15,-1,14,15,0,21.36,false,false,english,none,normal,false,false,false,,1731672493000
67373941cb87917df27238d1,,64.79,92,79.99,75.1,81;5;0;2,time,15,-1,3,15,0,18.42,false,false,english,none,normal,false,false,false,,1731672385000
673738b6cb87917df2723227,,68.77,92.16,81.56,69.53,86;6;0;2,time,15,-1,7,15.01,0,22.91,false,false,english,none,normal,false,false,false,,1731672246000
67373870cb87917df2722ed1,,75.99,93.46,84.79,53.75,95;3;1;1,time,15,-1,1,15,1,1.99,false,false,english,none,normal,false,false,false,,1731672176000
6737385acb87917df2722dce,,92.79,100,92.79,84.72,116;0;0;0,time,15,-1,3,15,0,4.85,false,false,english,none,normal,false,false,false,,1731672154000
67373814cb87917df2722a7a,,72.8,89.08,95.19,73.37,91;7;1;2,time,15,-1,1,15,0,0.97,false,false,english,none,normal,false,false,false,,1731672084000
67373802cb87917df27229c3,,60.77,91.95,69.57,67.78,76;5;0;2,time,15,-1,4,15.01,0,3.37,false,false,english,none,normal,false,false,false,,1731672066000
67373799cb87917df27224fd,,86.36,100,86.36,81.57,108;0;0;0,time,15,-1,8,15.01,0,7.77,false,false,english,none,normal,false,false,false,,1731671961000
67373759cb87917df2722216,,78.38,98.99,78.38,74.77,98;0;0;0,time,15,-1,1,15,0,11.47,false,false,english,none,normal,false,false,false,,1731671897000
67373728cb87917df2721fca,,70.34,92,78.34,62.6,88;3;1;1,time,15,-1,19,15.01,0,62.46,false,false,english,none,normal,false,false,false,,1731671848000
673736c2cb87917df2721afe,,79.98,92.92,87.18,72.21,100;2;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1731671746000
67373698cb87917df27218f4,,72.77,90.83,85.57,70.08,91;5;0;1,time,15,-1,4,15.01,0,4.35,false,false,english,none,normal,false,false,false,,1731671704000
67373670cb87917df2721724,true,99.18,96.15,103.98,82.8,124;3;1;0,time,15,-1,2,15,0,2.26,false,false,english,none,normal,false,false,false,,1731671664000
67373619cb87917df2721305,,66.38,93.41,69.58,70.23,83;1;0;0,time,15,-1,1,15.01,0,2.14,false,false,english,none,normal,false,false,false,,1731671577000
67373603cb87917df27211ff,,52.76,97.06,52.76,26.13,66;0;0;0,time,15,-1,2,15.01,4,4.04,false,false,english,none,normal,false,false,false,,1731671555000
673735ddcb87917df2721033,,74.37,90,87.17,76.82,93;7;0;2,time,15,-1,13,15.01,0,25.86,false,false,english,none,normal,false,false,false,,1731671517000
67373558cb87917df2720a51,,87.15,97.39,91.15,81.15,109;1;0;0,time,15,-1,15,15.01,0,34.63,false,false,english,none,normal,false,false,false,,1731671384000
6737349acb87917df272020e,,91.99,97.56,98.39,74.73,115;1;0;1,time,15,-1,0,15,0,0,false,false,english,zipf,normal,false,false,false,,1731671194000
67361d7fcb87917df264cbaa,,81.54,95.5,87.94,74.94,102;1;1;1,time,15,-1,7,15.01,0,17.64,false,false,english,zipf,normal,false,false,false,,1731599743000
67361d1fcb87917df264c46b,,86.37,97.32,88.77,82.46,108;1;0;0,time,15,-1,4,15,0,7.6,false,false,english,zipf,normal,false,false,false,,1731599647000
67361cefcb87917df264c048,,78.38,97.09,82.38,66.85,98;2;0;0,time,15,-1,20,15,0,37.91,false,false,english,zipf,normal,false,false,false,,1731599599000
67361c65cb87917df264b611,,63.99,89.47,74.39,76.46,80;4;0;1,time,15,-1,14,15,0,23.5,false,false,english,zipf,normal,false,false,false,,1731599461000
67361c25cb87917df264b110,,75.17,90.52,92.77,76.17,94;5;0;3,time,15,-1,4,15.01,0,10.03,false,false,english,zipf,normal,false,false,false,,1731599397000
67361bfbcb87917df264ae11,,76.78,95.37,85.58,75.57,96;2;0;0,time,15,-1,4,15,0,4.12,false,false,english,zipf,normal,false,false,false,,1731599355000
67361be0cb87917df264ac04,,85.57,100,85.57,83.92,107;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,zipf,normal,false,false,false,,1731599328000
67361bc9cb87917df264aa72,,80.79,96.26,83.99,77.77,101;1;0;0,time,15,-1,7,15,0,18.23,false,false,english,zipf,normal,false,false,false,,1731599304000
67361b95cb87917df264a6a6,,86.38,98.23,90.38,72.64,108;1;0;0,time,15,-1,2,15,0,6.98,false,false,english,zipf,normal,false,false,false,,1731599253000
67361b72cb87917df264a401,,79.19,98.04,81.59,70.99,99;1;0;0,time,15,-1,1,15,0,0.77,false,false,english,zipf,normal,false,false,false,,1731599218000
67361b5bcb87917df264a267,,56.79,81.52,71.99,61.96,71;8;1;5,time,15,-1,0,15,0,0,false,false,english,zipf,normal,false,false,false,,1731599195000
67361b4acb87917df264a10c,,71.98,87.61,89.58,75.35,90;6;2;1,time,15,-1,1,15,0,3.62,false,false,english,zipf,normal,false,false,false,,1731599178000
67361b34cb87917df2649f7a,,86.39,96.43,89.59,73.73,108;3;0;1,time,15,-1,2,15,0,2.17,false,false,english,zipf,normal,false,false,false,,1731599156000
67361b10cb87917df2649cc3,,60.79,85.58,83.18,70.93,76;7;1;4,time,15,-1,1,15,0,10.81,false,false,english,zipf,normal,false,false,false,,1731599120000
67361ac8cb87917df2649753,,79.18,98.02,79.18,66.37,99;0;0;0,time,15,-1,2,15,0,2.83,false,false,english,zipf,normal,false,false,false,,1731599048000
67361aa3cb87917df2649473,,57.58,84.76,83.97,69.59,72;7;2;4,time,15,-1,5,15.01,0,9.5,false,false,english,zipf,normal,false,false,false,,1731599011000
67361a5fcb87917df2648f6a,,66.39,92.63,72.79,69.13,83;1;0;1,time,15,-1,0,15,0,0,false,false,english,zipf,normal,false,false,false,,1731598943000
67361a3acb87917df2648cca,,75.98,93.52,85.58,72.6,95;2;1;1,time,15,-1,2,15,0,4.28,false,false,english,zipf,normal,false,false,false,,1731598906000
6734b6b9cb87917df252338e,,68.78,92,79.97,67.76,86;4;1;1,time,15,-1,1,15.01,0,0.04,false,false,english,zipf,normal,false,false,false,,1731507897000
6734b6a6cb87917df252325a,,73.53,97.89,75.93,53.34,92;1;0;1,time,15,-1,3,15.01,0,3.37,false,false,english,zipf,normal,false,false,false,,1731507878000
67349aa9cb87917df2506fc0,,61.58,83.02,84.77,76.06,77;9;2;4,time,15,-1,0,15,0,0,false,false,english,zipf,normal,false,false,false,,1731500713000
67348f1dcb87917df24fe536,,67.99,95.6,71.99,70.23,85;2;0;0,time,15,-1,3,15,0,2.56,false,false,english,zipf,normal,false,false,false,,1731497757000
67348e7acb87917df24fde16,,18.4,100,18.4,42.6,23;0;0;0,time,15,-1,6,15,1,23.71,false,false,english,zipf,normal,false,false,false,,1731497594000
67348e3ccb87917df24fdb5a,,79.17,98.08,83.17,75.04,99;1;0;0,time,15,-1,2,15.01,0,2.88,false,false,english,zipf,normal,false,false,false,,1731497532000
67333acfcb87917df23ec49f,,56.79,83.7,71.19,63.38,71;7;0;5,time,15,-1,6,15,0,7.26,false,false,english,zipf,normal,false,false,false,,1731410639000
67333aaecb87917df23ec31b,,70.37,93,78.37,69.67,88;2;1;1,time,15,-1,1,15.01,0,0.75,false,false,english,zipf,normal,false,false,false,,1731410606000
67333a9bcb87917df23ec22c,,60.78,83.51,77.58,71.84,76;10;1;4,time,15,-1,3,15,0,2.48,false,false,english,zipf,normal,false,false,false,,1731410587000
67333a83cb87917df23ec0ee,,54.37,77.89,75.96,67.05,68;11;3;3,time,15,-1,0,15.01,0,0,false,false,english,zipf,normal,false,false,false,,1731410563000
67333a53cb87917df23ebeba,,75.98,92.04,90.38,74.41,95;4;1;1,time,15,-1,1,15,0,0.32,false,false,english,zipf,normal,false,false,false,,1731410515000
67333a39cb87917df23ebdb0,,82.39,99.04,82.39,70.93,103;0;0;0,time,15,-1,1,15,0,0.85,false,false,english,zipf,normal,false,false,false,,1731410489000
67333a20cb87917df23ebc63,,78.39,100,78.39,72.7,98;0;0;0,time,15,-1,4,15,0,7.98,false,false,english,zipf,normal,false,false,false,,1731410464000
67307891cb87917df2204b89,,61.59,90.22,70.39,60.14,77;3;1;0,time,15,-1,1,15,0,0.65,false,false,english,zipf,normal,false,false,false,,1731229841000
6730787ecb87917df2204ade,,58.37,89.29,65.56,60.47,73;4;1;1,time,15,-1,0,15.01,0,0,false,false,english,zipf,normal,false,false,false,,1731229822000
67307866cb87917df2204a05,,56.78,92.21,59.18,63.14,71;2;0;1,time,15,-1,8,15.01,0,33.78,false,false,english,zipf,normal,false,false,false,,1731229798000
6730781ecb87917df2204763,,83.18,95.41,85.58,70.93,104;2;0;0,time,15,-1,2,15,0,1.33,false,false,english,zipf,normal,false,false,false,,1731229726000
672ddc6bcb87917df2058a35,,43.99,90.48,48.79,67.24,55;2;0;0,time,15,-1,0,15,0,0,false,false,english,zipf,normal,false,false,false,,1731058795000
672da36ecb87917df2034188,,78.39,98.02,80.79,71.58,98;1;0;0,time,15,-1,0,15,0,0,false,false,english,zipf,normal,false,false,false,,1731044206000
672da35ccb87917df20340e4,,65.6,94.57,71.2,64.36,82;2;0;0,time,15,-1,6,15,0,11.08,false,false,english,zipf,normal,false,false,false,,1731044188000
672c9d39cb87917df2f5c124,,71.96,89.47,91.15,78.62,90;6;1;1,time,15,-1,0,15.01,0,0,false,false,english,zipf,normal,false,false,false,,1730977081000
672c9d27cb87917df2f5c046,,78.37,96.15,82.37,76.17,98;2;0;0,time,15,-1,1,15,0,0.92,false,false,english,zipf,normal,false,false,false,,1730977063000
672c9ce3cb87917df2f5bd68,,59.18,85.15,79.98,62.26,74;7;2;2,time,15,-1,0,15,0,0,false,false,english,zipf,normal,false,false,false,,1730976995000
672b6cc9cb87917df2e7099d,,63.98,92.71,75.98,73.98,80;3;1;0,time,15,-1,3,15,0,9.5,false,false,english,zipf,normal,false,false,false,,1730899145000
672b6ca2cb87917df2e70740,,85.59,97.27,87.99,74.29,107;2;0;1,time,15,-1,0,15,0,0,false,false,english,zipf,normal,false,false,false,,1730899106000
672b6c81cb87917df2e70543,,71.95,93.14,80.74,67.25,90;4;0;0,time,15,-1,1,15.01,0,3.6,false,false,english,zipf,normal,false,false,false,,1730899073000
672b6c6acb87917df2e703dd,,65.59,93.18,69.58,49.98,82;3;0;0,time,15,-1,0,15,0,0,false,false,english,zipf,normal,false,false,false,,1730899050000
672b6c58cb87917df2e702d5,,87.97,97.35,90.37,83.3,110;2;0;1,time,15,-1,0,15.01,0,0,false,false,english,zipf,normal,false,false,false,,1730899032000
672b6baccb87917df2e6f8fc,,87.18,99.09,87.18,67.86,109;0;0;0,time,15,-1,0,15,0,0,false,false,english,zipf,normal,false,false,false,,1730898860000
672b6b9ccb87917df2e6f80c,,78.37,99,78.37,68.7,98;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,zipf,normal,false,false,false,,1730898844000
672b6b04cb87917df2e6ef53,,74.35,94.34,83.95,72.92,93;2;1;1,time,15,-1,0,15.01,0,0,false,false,english,zipf,normal,false,false,false,,1730898692000
672b6af3cb87917df2e6ee61,,75.96,98.96,75.96,75.26,95;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,zipf,normal,false,false,false,,1730898675000
672b6ad7cb87917df2e6eca3,,82.39,97.2,83.99,68.5,103;0;0;1,time,15,-1,3,15,0,6.69,false,false,english,zipf,normal,false,false,false,,1730898647000
672b6aa3cb87917df2e6e97f,,83.96,97.22,83.96,65.17,105;0;0;0,time,15,-1,1,15.01,0,0.71,false,false,english,zipf,normal,false,false,false,,1730898595000
672b69d4cb87917df2e6ddbd,,87.99,97.39,91.99,88.66,110;2;0;0,time,15,-1,2,15,0,1.09,false,false,english,read_ahead_easy#zipf,normal,false,false,false,,1730898388000
672b695acb87917df2e6d6da,,71.14,92.16,79.13,67.7,89;2;1;1,time,15,-1,4,15.01,0,13.48,false,false,english,crt#zipf,normal,false,false,false,,1730898266000
672b6937cb87917df2e6d4e9,,87.18,96.49,90.38,75.6,109;2;0;0,time,15,-1,1,15,0,1.8,false,false,english,crt#zipf,normal,false,false,false,,1730898231000
672b6910cb87917df2e6d2dd,,81.54,95.33,83.94,67.68,102;2;0;1,time,15,-1,1,15.01,0,0.4,false,false,english,earthquake#zipf,normal,false,false,false,,1730898192000
672b68abcb87917df2e6cd92,,75.99,98.06,81.59,74.02,95;0;0;1,time,15,-1,1,15,0,0.25,false,false,english,zipf,normal,false,false,false,,1730898091000
672b6855cb87917df2e6c869,,68.73,90.72,77.53,69.67,86;5;1;1,time,15,-1,4,15.01,0,14.94,false,false,english,zipf,normal,false,false,false,,1730898005000
672b682ccb87917df2e6c624,,75.19,92.45,84.79,68.8,94;5;0;2,time,15,-1,7,15,0,16.75,false,false,english,zipf,normal,false,false,false,,1730897964000
672b6803cb87917df2e6c3a7,,75.99,94.44,86.39,84.62,95;3;1;1,time,15,-1,2,15,0,3.72,false,false,english,zipf,normal,false,false,false,,1730897923000
672b67c9cb87917df2e6c06e,,55.17,86.05,65.56,60.01,69;5;0;3,time,15,-1,0,15.01,0,0,false,false,english,zipf,normal,false,false,false,,1730897865000
672b67b4cb87917df2e6bf31,,75.99,96.94,77.59,71.03,95;1;0;1,time,15,-1,5,15,0,5.03,false,false,english,zipf,normal,false,false,false,,1730897844000
672b66efcb87917df2e6b454,,75.98,95.19,82.38,72.4,95;2;0;2,time,15,-1,0,15,0,0,false,false,english,zipf,normal,false,false,false,,1730897647000
672b66a4cb87917df2e6b09a,,81.59,92.92,88.79,73.51,102;3;0;2,time,15,-1,1,15,0,3.93,false,false,english,zipf,normal,false,false,false,,1730897572000
672b6561cb87917df2e6a059,,88,100,88,78.49,110;0;0;0,time,15,-1,2,15,0,4.54,false,false,english,zipf,normal,false,false,false,,1730897249000
672b6547cb87917df2e69f09,,70.4,96.74,72.8,74.14,88;1;0;1,time,15,-1,4,15,0,10.45,false,false,english,zipf,normal,false,false,false,,1730897223000
672b6522cb87917df2e69d1a,,72.78,93.14,81.57,78.39,91;4;1;0,time,15,-1,5,15.01,0,13.75,false,false,english,zipf,normal,false,false,false,,1730897186000
672b64fdcb87917df2e69b2d,,80.79,99.05,83.99,77.87,101;0;0;1,time,15,-1,1,15,0,0.86,false,false,english,zipf,normal,false,false,false,,1730897149000
